ec,support_count,query_count,fallback_episodes
3.2.1.106,14,70,0
3.2.1.107,15,75,15
3.2.1.108,0,0,0
3.2.1.11,13,65,0
3.2.1.113,9,45,0
3.2.1.114,0,0,0
3.2.1.117,13,65,13
3.2.1.118,12,60,12
3.2.1.119,39,195,39
3.2.1.123,39,195,39
3.2.1.129,43,215,43
3.2.1.131,17,85,17
3.2.1.132,12,60,0
3.2.1.133,25,125,25
3.2.1.135,20,100,20
3.2.1.136,29,145,29
3.2.1.139,12,60,0
3.2.1.14,2,10,0
3.2.1.140,0,0,0
3.2.1.141,15,75,0
3.2.1.143,14,70,0
3.2.1.147,17,85,0
3.2.1.15,6,30,0
3.2.1.150,54,270,54
3.2.1.151,8,40,0
3.2.1.153,11,55,0
3.2.1.154,33,165,33
3.2.1.156,25,125,25
3.2.1.158,0,0,0
3.2.1.161,43,215,43
3.2.1.165,22,110,22
3.2.1.169,18,90,18
3.2.1.17,3,15,0
3.2.1.170,18,90,18
3.2.1.172,25,125,25
3.2.1.176,24,120,24
3.2.1.177,19,95,0
3.2.1.178,15,75,0
3.2.1.181,48,240,48
3.2.1.182,13,65,0
3.2.1.183,18,90,18
3.2.1.184,35,175,35
3.2.1.185,42,210,42
3.2.1.186,20,100,20
3.2.1.187,0,0,0
3.2.1.188,45,225,45
3.2.1.196,2,10,0
3.2.1.199,36,180,36
3.2.1.2,8,40,0
3.2.1.20,10,50,0
3.2.1.200,55,275,55
3.2.1.202,0,0,0
3.2.1.204,41,205,41
3.2.1.205,39,195,39
3.2.1.207,14,70,14
3.2.1.21,3,15,0
3.2.1.213,0,0,0
3.2.1.214,42,210,42
3.2.1.215,0,0,0
3.2.1.216,26,130,26
3.2.1.22,7,35,0
3.2.1.220,54,270,54
3.2.1.221,37,185,37
3.2.1.222,44,220,44
3.2.1.223,42,210,42
3.2.1.23,7,35,0
3.2.1.24,7,35,0
3.2.1.25,8,40,0
3.2.1.26,7,35,0
3.2.1.28,4,20,0
3.2.1.3,7,35,0
3.2.1.31,12,60,0
3.2.1.32,33,165,33
3.2.1.33,0,0,0
3.2.1.35,12,60,0
3.2.1.37,11,55,0
3.2.1.38,25,125,25
3.2.1.39,8,40,0
3.2.1.4,3,15,0
3.2.1.40,31,155,31
3.2.1.41,39,195,39
3.2.1.45,10,50,0
3.2.1.46,14,70,0
3.2.1.48,54,270,54
3.2.1.49,11,55,11
3.2.1.50,49,245,49
3.2.1.51,8,40,0
3.2.1.52,7,35,0
3.2.1.54,23,115,23
3.2.1.55,3,15,0
3.2.1.57,38,190,38
3.2.1.58,4,20,0
3.2.1.59,9,45,9
3.2.1.60,35,175,35
3.2.1.64,25,125,25
3.2.1.65,38,190,38
3.2.1.67,6,30,0
3.2.1.68,7,35,0
3.2.1.7,12,60,12
3.2.1.70,25,125,25
3.2.1.72,50,250,50
3.2.1.74,23,115,23
3.2.1.75,18,90,0
3.2.1.76,19,95,19
3.2.1.78,7,35,0
3.2.1.8,3,15,0
3.2.1.80,9,45,0
3.2.1.81,7,35,0
3.2.1.82,40,200,40
3.2.1.83,36,180,36
3.2.1.85,5,25,0
3.2.1.86,8,40,0
3.2.1.91,7,35,0
3.2.1.93,27,135,27
3.2.1.94,32,160,32
3.2.1.96,12,60,0
3.2.1.98,46,230,46
3.2.1.99,7,35,0
3.2.2.-,3,15,0
3.2.2.10,14,70,14
3.2.2.19,11,55,0
3.2.2.2,30,150,30
3.2.2.20,19,95,19
3.2.2.21,10,50,0
3.2.2.22,9,45,0
3.2.2.23,2,10,0
3.2.2.24,41,205,41
3.2.2.26,39,195,39
3.2.2.27,4,20,0
3.2.2.28,13,65,0
3.2.2.29,19,95,19
3.2.2.3,17,85,17
3.2.2.31,10,50,0
3.2.2.4,12,60,0
3.2.2.5,7,35,0
3.2.2.6,6,30,0
3.2.2.8,6,30,0
3.2.2.9,4,20,0
3.2.2.n1,19,95,0
3.3.2.-,12,60,0
3.3.2.1,13,65,0
3.3.2.10,8,40,0
3.3.2.11,18,90,18
3.3.2.12,42,210,42
3.3.2.13,43,215,43
3.3.2.14,31,155,31
3.3.2.15,28,140,28
3.3.2.2,12,60,0
3.3.2.6,19,95,0
3.3.2.9,15,75,15
3.4.-.-,5,25,0
3.4.11.-,3,15,0
3.4.11.10,5,25,0
3.4.11.14,19,95,19
3.4.11.15,30,150,30
3.4.11.17,10,50,0
3.4.11.18,7,35,0
3.4.11.2,10,50,0
3.4.11.20,29,145,29
3.4.11.21,13,65,0
3.4.11.22,41,205,41
3.4.11.23,3,15,0
3.4.11.24,42,210,42
3.4.11.25,26,130,26
3.4.11.26,18,90,18
3.4.11.3,0,0,0
3.4.11.4,3,15,0
3.4.11.7,18,90,0
3.4.11.9,7,35,0
3.4.13.-,9,45,0
3.4.13.18,24,120,24
3.4.13.19,14,70,0
3.4.13.21,9,45,0
3.4.13.22,21,105,21
3.4.13.23,14,70,14
3.4.13.4,41,205,41
3.4.14.-,6,30,0
3.4.14.10,11,55,0
3.4.14.11,6,30,0
3.4.14.12,50,250,50
3.4.14.13,40,200,40
3.4.14.14,13,65,13
3.4.14.4,18,90,18
3.4.14.5,2,10,0
3.4.14.9,16,80,16
3.4.15.1,27,135,27
3.4.15.5,28,140,28
3.4.15.6,12,60,0
3.4.16.-,6,30,0
3.4.16.2,20,100,20
3.4.16.4,6,30,0
3.4.16.5,6,30,0
3.4.16.6,3,15,0
3.4.17.-,7,35,0
3.4.17.1,8,40,0
3.4.17.10,15,75,0
3.4.17.11,29,145,29
3.4.17.12,36,180,36
3.4.17.13,22,110,0
3.4.17.14,37,185,37
3.4.17.15,27,135,27
3.4.17.17,41,205,41
3.4.17.19,24,120,24
3.4.17.20,51,255,51
3.4.17.21,9,45,0
3.4.17.22,43,215,43
3.4.17.23,22,110,22
3.4.17.24,22,110,0
3.4.17.3,27,135,27
3.4.17.4,40,200,40
3.4.17.6,36,180,36
3.4.18.1,24,120,24
3.4.19.-,12,60,0
3.4.19.11,23,115,23
3.4.19.13,11,55,0
3.4.19.14,21,105,21
3.4.19.15,36,180,36
3.4.19.3,4,20,0
3.4.19.5,10,50,0
3.4.19.6,0,0,0
3.4.19.9,17,85,17
3.4.21.-,6,30,0
3.4.21.1,13,65,0
3.4.21.10,14,70,0
3.4.21.100,30,150,30
3.4.21.102,10,50,0
3.4.21.104,45,225,45
3.4.21.107,7,35,0
3.4.21.108,12,60,0
3.4.21.109,26,130,26
3.4.21.110,0,0,0
3.4.21.111,39,195,39
3.4.21.112,0,0,0
3.4.21.113,0,0,0
3.4.21.116,34,170,34
3.4.21.117,40,200,40
3.4.21.118,29,145,29
3.4.21.119,32,160,32
3.4.21.12,13,65,13
3.4.21.120,35,175,35
3.4.21.122,40,200,40
3.4.21.19,14,70,0
3.4.21.2,36,180,36
3.4.21.20,25,125,25
3.4.21.21,9,45,0
3.4.21.22,12,60,0
3.4.21.25,33,165,33
3.4.21.26,7,35,0
3.4.21.27,36,180,36
3.4.21.32,7,35,0
3.4.21.34,19,95,19
3.4.21.35,8,40,0
3.4.21.36,15,75,15
3.4.21.37,31,155,31
3.4.21.38,13,65,13
3.4.21.39,11,55,0
3.4.21.41,26,130,26
3.4.21.42,28,140,28
3.4.21.45,39,195,39
3.4.21.46,10,50,10
3.4.21.47,22,110,22
3.4.21.48,42,210,42
3.4.21.49,40,200,40
3.4.21.5,14,70,0
3.4.21.50,26,130,26
3.4.21.54,38,190,38
3.4.21.55,39,195,39
3.4.21.59,14,70,0
3.4.21.6,3,15,0
3.4.21.61,32,160,32
3.4.21.62,8,40,0
3.4.21.63,9,45,0
3.4.21.64,27,135,27
3.4.21.65,38,190,38
3.4.21.66,41,205,41
3.4.21.68,10,50,0
3.4.21.69,8,40,0
3.4.21.7,5,25,0
3.4.21.70,19,95,19
3.4.21.71,19,95,0
3.4.21.72,0,0,0
3.4.21.73,13,65,0
3.4.21.74,23,115,0
3.4.21.75,14,70,0
3.4.21.76,29,145,29
3.4.21.77,20,100,20
3.4.21.78,30,150,30
3.4.21.79,14,70,14
3.4.21.80,42,210,42
3.4.21.81,39,195,39
3.4.21.82,50,250,50
3.4.21.83,24,120,24
3.4.21.84,22,110,22
3.4.21.85,28,140,28
3.4.21.86,43,215,43
3.4.21.88,5,25,0
3.4.21.89,5,25,0
3.4.21.9,34,170,34
3.4.21.90,16,80,16
3.4.21.91,0,0,0
3.4.21.92,4,20,0
3.4.21.93,18,90,18
3.4.21.94,14,70,14
3.4.21.95,33,165,33
3.4.21.96,0,0,0
3.4.21.97,7,35,0
3.4.21.98,0,0,0
3.4.22.-,5,25,0
3.4.22.1,13,65,0
3.4.22.14,28,140,28
3.4.22.15,11,55,0
3.4.22.16,20,100,0
3.4.22.25,48,240,48
3.4.22.27,7,35,7
3.4.22.28,34,170,34
3.4.22.29,0,0,0
3.4.22.30,40,200,40
3.4.22.31,52,260,52
3.4.22.32,30,150,30
3.4.22.33,33,165,33
3.4.22.34,13,65,0
3.4.22.35,22,110,22
3.4.22.36,15,75,0
3.4.22.37,23,115,23
3.4.22.38,12,60,0
3.4.22.39,9,45,0
3.4.22.40,11,55,0
3.4.22.42,34,170,34
3.4.22.43,41,205,41
3.4.22.44,35,175,35
3.4.22.46,0,0,0
3.4.22.47,0,0,0
3.4.22.48,14,70,0
3.4.22.49,0,0,0
3.4.22.50,15,75,15
3.4.22.51,36,180,36
3.4.22.52,23,115,0
3.4.22.53,15,75,0
3.4.22.54,27,135,27
3.4.22.55,19,95,19
3.4.22.56,13,65,0
3.4.22.57,30,150,30
3.4.22.58,19,95,19
3.4.22.59,16,80,16
3.4.22.6,40,200,40
3.4.22.61,26,130,26
3.4.22.64,36,180,36
3.4.22.65,14,70,14
3.4.22.66,0,0,0
3.4.22.67,29,145,29
3.4.22.68,40,200,40
3.4.22.69,0,0,0
3.4.22.70,48,240,48
3.4.22.71,26,130,26
3.4.22.8,38,190,38
3.4.23.-,6,30,0
3.4.23.12,30,150,30
3.4.23.15,16,80,0
3.4.23.18,16,80,0
3.4.23.19,34,170,34
3.4.23.2,37,185,37
3.4.23.20,14,70,14
3.4.23.21,11,55,0
3.4.23.22,32,160,32
3.4.23.23,22,110,22
3.4.23.24,8,40,0
3.4.23.25,19,95,19
3.4.23.29,55,275,55
3.4.23.3,23,115,23
3.4.23.32,32,160,32
3.4.23.34,11,55,11
3.4.23.35,28,140,28
3.4.23.38,38,190,38
3.4.23.39,18,90,18
3.4.23.4,24,120,24
3.4.23.40,38,190,38
3.4.23.41,15,75,15
3.4.23.42,40,200,40
3.4.23.43,10,50,0
3.4.23.44,20,100,20
3.4.23.47,0,0,0
3.4.23.48,42,210,42
3.4.23.49,33,165,33
3.4.23.50,15,75,0
3.4.23.51,25,125,25
3.4.23.52,27,135,27
3.4.24.-,1,5,0
3.4.24.12,40,200,40
3.4.24.13,0,0,0
3.4.24.14,0,0,0
3.4.24.15,13,65,13
3.4.24.16,20,100,20
3.4.24.17,13,65,13
3.4.24.19,25,125,25
3.4.24.20,25,125,25
3.4.24.21,14,70,14
3.4.24.22,21,105,21
3.4.24.23,14,70,14
3.4.24.24,21,105,21
3.4.24.25,47,235,47
3.4.24.26,27,135,27
3.4.24.27,19,95,19
3.4.24.28,12,60,0
3.4.24.29,52,260,52
3.4.24.3,16,80,16
3.4.24.31,35,175,35
3.4.24.32,24,120,24
3.4.24.33,18,90,18
3.4.24.35,23,115,0
3.4.24.36,19,95,0
3.4.24.38,36,180,36
3.4.24.39,9,45,0
3.4.24.40,7,35,0
3.4.24.42,34,170,34
3.4.24.44,50,250,50
3.4.24.46,46,230,46
3.4.24.48,43,215,43
3.4.24.49,26,130,26
3.4.24.50,45,225,45
3.4.24.53,14,70,14
3.4.24.55,46,230,46
3.4.24.56,16,80,16
3.4.24.58,31,155,31
3.4.24.59,13,65,0
3.4.24.61,0,0,0
3.4.24.64,9,45,0
3.4.24.65,17,85,17
3.4.24.66,37,185,37
3.4.24.68,0,0,0
3.4.24.69,0,0,0
3.4.24.7,19,95,0
3.4.24.70,22,110,22
3.4.24.71,9,45,0
3.4.24.72,20,100,20
3.4.24.73,41,205,41
3.4.24.74,28,140,28
3.4.24.75,16,80,0
3.4.24.76,47,235,47
3.4.24.77,17,85,17
3.4.24.78,9,45,0
3.4.24.79,0,0,0
3.4.24.80,17,85,17
3.4.24.81,10,50,0
3.4.24.83,42,210,42
3.4.24.84,13,65,13
3.4.24.85,21,105,21
3.4.24.86,16,80,16
3.4.24.89,27,135,27
3.4.25.-,49,245,49
3.4.25.1,5,25,0
3.4.25.2,3,15,0
3.5.-.-,3,15,0
3.5.1.-,4,20,0
3.5.1.1,13,65,0
3.5.1.10,14,70,0
3.5.1.101,39,195,39
3.5.1.102,8,40,0
3.5.1.103,8,40,0
3.5.1.104,13,65,13
3.5.1.105,6,30,0
3.5.1.108,4,20,0
3.5.1.109,49,245,49
3.5.1.11,13,65,0
3.5.1.110,7,35,0
3.5.1.111,41,205,41
3.5.1.112,23,115,23
3.5.1.113,36,180,36
3.5.1.114,18,90,18
3.5.1.115,14,70,14
3.5.1.116,42,210,42
3.5.1.117,24,120,24
3.5.1.119,22,110,22
3.5.1.12,19,95,19
3.5.1.121,25,125,25
3.5.1.122,7,35,0
3.5.1.123,41,205,41
3.5.1.124,10,50,0
3.5.1.125,37,185,37
3.5.1.126,37,185,37
3.5.1.127,45,225,45
3.5.1.128,13,65,0
3.5.1.129,42,210,42
3.5.1.13,24,120,24
3.5.1.130,10,50,0
3.5.1.132,9,45,0
3.5.1.134,49,245,49
3.5.1.135,5,25,0
3.5.1.15,11,55,0
3.5.1.18,5,25,0
3.5.1.2,3,15,0
3.5.1.23,9,45,0
3.5.1.24,15,75,15
3.5.1.25,8,40,0
3.5.1.26,15,75,0
3.5.1.28,2,10,0
3.5.1.3,12,60,0
3.5.1.32,42,210,42
3.5.1.38,10,50,10
3.5.1.4,6,30,0
3.5.1.41,14,70,0
3.5.1.42,10,50,10
3.5.1.44,8,40,0
3.5.1.46,31,155,31
3.5.1.47,9,45,0
3.5.1.5,1,5,0
3.5.1.52,12,60,0
3.5.1.53,44,220,44
3.5.1.54,0,0,0
3.5.1.56,33,165,33
3.5.1.59,45,225,45
3.5.1.6,35,175,35
3.5.1.60,20,100,20
3.5.1.62,17,85,17
3.5.1.68,38,190,38
3.5.1.74,24,120,24
3.5.1.77,33,165,33
3.5.1.78,27,135,27
3.5.1.79,42,210,42
3.5.1.81,35,175,35
3.5.1.82,35,175,35
3.5.1.83,36,180,36
3.5.1.84,43,215,43
3.5.1.87,18,90,18
3.5.1.88,1,5,0
3.5.1.89,12,60,12
3.5.1.9,2,10,0
3.5.1.92,14,70,14
3.5.1.93,24,120,24
3.5.1.94,26,130,26
3.5.1.96,1,5,0
3.5.1.97,15,75,0
3.5.1.98,8,40,0
3.5.1.99,21,105,21
3.5.1.n3,10,50,0
3.5.2.-,8,40,0
3.5.2.1,23,115,23
3.5.2.10,31,155,31
3.5.2.12,18,90,18
3.5.2.15,13,65,0
3.5.2.17,10,50,0
3.5.2.18,38,190,38
3.5.2.19,24,120,24
3.5.2.2,11,55,11
3.5.2.20,43,215,43
3.5.2.3,7,35,0
3.5.2.5,9,45,0
3.5.2.6,8,40,0
3.5.2.7,4,20,0
3.5.2.9,6,30,0
3.5.3.-,24,120,24
3.5.3.1,5,25,0
3.5.3.11,7,35,0
3.5.3.15,14,70,0
3.5.3.17,29,145,29
3.5.3.18,15,75,15
3.5.3.22,38,190,38
3.5.3.23,1,5,0
3.5.3.24,40,200,40
3.5.3.25,45,225,45
3.5.3.26,42,210,42
3.5.3.27,39,195,39
3.5.3.3,16,80,16
3.5.3.4,4,20,0
3.5.3.6,7,35,0
3.5.3.7,23,115,23
3.5.3.8,5,25,0
3.5.3.9,13,65,13
3.5.4.-,9,45,0
3.5.4.1,21,105,21
3.5.4.10,3,15,0
3.5.4.11,25,125,25
3.5.4.12,9,45,0
3.5.4.13,5,25,0
3.5.4.16,5,25,0
3.5.4.19,7,35,0
3.5.4.2,6,30,0
3.5.4.23,10,50,10
3.5.4.25,5,25,0
3.5.4.26,7,35,0
3.5.4.27,12,60,0
3.5.4.28,10,50,0
3.5.4.29,10,50,0
3.5.4.3,17,85,17
3.5.4.30,6,30,0
3.5.4.33,5,25,0
3.5.4.36,14,70,14
3.5.4.37,24,120,24
3.5.4.39,8,40,0
3.5.4.4,5,25,0
3.5.4.40,22,110,22
3.5.4.41,9,45,0
3.5.4.43,43,215,43
3.5.4.44,35,175,35
3.5.4.5,5,25,0
3.5.4.6,14,70,0
3.5.4.9,3,15,0
3.5.5.1,10,50,0
3.5.5.4,16,80,16
3.5.5.5,13,65,0
3.5.5.7,19,95,19
3.5.5.8,30,150,30
3.5.99.-,16,80,0
3.5.99.10,14,70,0
3.5.99.11,37,185,37
3.5.99.13,21,105,21
3.5.99.14,13,65,13
3.5.99.5,29,145,29
3.5.99.6,3,15,0
3.5.99.7,12,60,0
3.5.99.8,51,255,51
3.5.99.9,32,160,32
3.6.-.-,7,35,0
3.6.1.-,4,20,0
3.6.1.1,5,25,0
3.6.1.10,17,85,17
3.6.1.11,5,25,0
3.6.1.12,5,25,0
3.6.1.13,14,70,0
3.6.1.15,5,25,0
3.6.1.16,18,90,18
3.6.1.17,7,35,0
3.6.1.18,41,205,41
3.6.1.22,5,25,0
3.6.1.23,2,10,0
3.6.1.25,20,100,20
3.6.1.26,7,35,0
3.6.1.27,4,20,0
3.6.1.29,8,40,0
3.6.1.31,6,30,0
3.6.1.40,4,20,0
3.6.1.41,5,25,0
3.6.1.42,43,215,43
3.6.1.43,18,90,0
3.6.1.45,13,65,0
3.6.1.5,7,35,0
3.6.1.52,8,40,0
3.6.1.53,24,120,24
3.6.1.54,6,30,0
3.6.1.55,8,40,0
3.6.1.56,17,85,17
3.6.1.57,20,100,20
3.6.1.58,10,50,10
3.6.1.59,21,105,0
3.6.1.6,8,40,0
3.6.1.60,25,125,25
3.6.1.62,6,30,0
3.6.1.63,40,200,40
3.6.1.64,22,110,22
3.6.1.65,40,200,40
3.6.1.66,3,15,0
3.6.1.67,17,85,17
3.6.1.69,17,85,17
3.6.1.7,4,20,0
3.6.1.71,14,70,0
3.6.1.72,15,75,0
3.6.1.73,5,25,0
3.6.1.74,6,30,0
3.6.1.75,12,60,0
3.6.1.77,18,90,18
3.6.1.8,15,75,15
3.6.1.9,5,25,0
3.6.2.1,10,50,10
3.6.3.-,32,160,32
3.6.4.-,3,15,0
3.6.4.10,7,35,0
3.6.4.12,7,35,0
3.6.4.13,1,5,0
3.6.4.6,11,55,0
3.6.5.-,6,30,0
3.6.5.2,5,25,0
3.6.5.3,3,15,0
3.6.5.4,2,10,0
3.6.5.5,10,50,0
3.6.5.n1,8,40,0
3.7.-.-,44,220,44
3.7.1.-,14,70,0
3.7.1.1,55,275,55
3.7.1.11,44,220,44
3.7.1.12,22,110,22
3.7.1.14,8,40,0
3.7.1.17,22,110,22
3.7.1.2,12,60,0
3.7.1.20,33,165,33
3.7.1.21,14,70,14
3.7.1.22,11,55,0
3.7.1.23,32,160,32
3.7.1.24,18,90,18
3.7.1.25,33,165,33
3.7.1.26,38,190,38
3.7.1.28,37,185,37
3.7.1.4,40,200,40
3.7.1.5,57,285,57
3.7.1.7,31,155,31
3.7.1.8,17,85,0
3.7.1.9,28,140,28
3.8.1.-,29,145,29
3.8.1.10,27,135,27
3.8.1.2,14,70,0
3.8.1.3,25,125,25
3.8.1.5,13,65,0
3.8.1.8,53,265,53
3.8.1.9,42,210,42
3.8.2.2,19,95,19
3.9.1.-,4,20,0
3.9.1.1,17,85,17
3.9.1.2,48,240,48
3.9.1.3,22,110,22
4.-.-.-,8,40,0
4.1.-.-,25,125,25
4.1.1.-,7,35,0
4.1.1.1,6,30,0
4.1.1.100,22,110,22
4.1.1.101,13,65,13
4.1.1.102,20,100,20
4.1.1.103,20,100,20
4.1.1.104,19,95,19
4.1.1.105,12,60,0
4.1.1.106,34,170,34
4.1.1.108,23,115,23
4.1.1.109,19,95,19
4.1.1.11,6,30,0
4.1.1.111,7,35,0
4.1.1.112,6,30,0
4.1.1.113,47,235,47
4.1.1.115,39,195,39
4.1.1.117,49,245,49
4.1.1.12,33,165,33
4.1.1.121,20,100,20
4.1.1.126,20,100,20
4.1.1.127,32,160,32
4.1.1.128,38,190,38
4.1.1.129,38,190,38
4.1.1.130,4,20,0
4.1.1.15,10,50,0
4.1.1.17,10,50,0
4.1.1.18,14,70,0
4.1.1.19,7,35,0
4.1.1.21,7,35,0
4.1.1.22,7,35,0
4.1.1.23,7,35,0
4.1.1.28,14,70,0
4.1.1.29,26,130,26
4.1.1.31,6,30,0
4.1.1.32,4,20,0
4.1.1.33,12,60,0
4.1.1.35,26,130,26
4.1.1.36,2,10,0
4.1.1.37,5,25,0
4.1.1.38,0,0,0
4.1.1.4,9,45,0
4.1.1.43,16,80,16
4.1.1.44,19,95,19
4.1.1.46,24,120,24
4.1.1.48,5,25,0
4.1.1.49,3,15,0
4.1.1.5,11,55,0
4.1.1.50,5,25,0
4.1.1.52,16,80,0
4.1.1.55,23,115,23
4.1.1.59,35,175,35
4.1.1.6,17,85,17
4.1.1.61,43,215,43
4.1.1.63,33,165,33
4.1.1.64,43,215,43
4.1.1.65,4,20,0
4.1.1.7,42,210,42
4.1.1.71,0,0,0
4.1.1.72,16,80,16
4.1.1.73,13,65,0
4.1.1.74,9,45,0
4.1.1.76,47,235,47
4.1.1.77,20,100,20
4.1.1.79,16,80,16
4.1.1.8,26,130,26
4.1.1.80,50,250,50
4.1.1.81,33,165,33
4.1.1.82,24,120,24
4.1.1.84,22,110,22
4.1.1.86,24,120,24
4.1.1.87,29,145,29
4.1.1.9,19,95,19
4.1.1.90,16,80,16
4.1.1.91,41,205,41
4.1.1.94,11,55,11
4.1.1.95,49,245,49
4.1.1.96,19,95,19
4.1.1.97,9,45,0
4.1.1.98,8,40,0
4.1.1.99,41,205,41
4.1.2.-,6,30,0
4.1.2.10,11,55,0
4.1.2.11,41,205,41
4.1.2.13,4,20,0
4.1.2.14,16,80,0
4.1.2.17,17,85,0
4.1.2.19,10,50,0
4.1.2.20,10,50,0
4.1.2.25,8,40,0
4.1.2.27,18,90,18
4.1.2.29,26,130,26
4.1.2.38,37,185,37
4.1.2.4,4,20,0
4.1.2.40,7,35,0
4.1.2.42,43,215,43
4.1.2.43,10,50,0
4.1.2.45,17,85,17
4.1.2.46,47,235,47
4.1.2.47,16,80,16
4.1.2.48,12,60,0
4.1.2.50,12,60,0
4.1.2.51,56,280,56
4.1.2.52,9,45,0
4.1.2.53,3,15,0
4.1.2.54,26,130,26
4.1.2.55,20,100,20
4.1.2.56,21,105,21
4.1.2.57,28,140,28
4.1.2.58,40,200,40
4.1.2.59,46,230,46
4.1.2.61,36,180,36
4.1.2.62,36,180,36
4.1.2.63,21,105,21
4.1.2.65,33,165,33
4.1.2.66,45,225,45
4.1.2.8,17,85,17
4.1.3.1,9,45,0
4.1.3.16,21,105,21
4.1.3.17,13,65,0
4.1.3.25,16,80,16
4.1.3.27,4,20,0
4.1.3.3,6,30,0
4.1.3.30,6,30,0
4.1.3.32,30,150,30
4.1.3.34,11,55,11
4.1.3.36,13,65,0
4.1.3.38,11,55,11
4.1.3.39,4,20,0
4.1.3.4,10,50,0
4.1.3.40,7,35,0
4.1.3.41,40,200,40
4.1.3.42,16,80,16
4.1.3.43,21,105,0
4.1.3.44,13,65,0
4.1.3.46,30,150,30
4.1.3.6,11,55,0
4.1.99.-,13,65,0
4.1.99.1,9,45,0
4.1.99.11,18,90,18
4.1.99.12,7,35,0
4.1.99.13,19,95,19
4.1.99.14,28,140,28
4.1.99.17,3,15,0
4.1.99.19,37,185,37
4.1.99.2,14,70,0
4.1.99.20,25,125,25
4.1.99.22,10,50,0
4.1.99.23,16,80,0
4.1.99.24,44,220,44
4.1.99.26,16,80,16
4.1.99.27,41,205,41
4.1.99.28,36,180,36
4.1.99.29,33,165,33
4.1.99.3,13,65,0
4.1.99.5,7,35,0
4.2.-.-,9,45,0
4.2.1.1,9,45,0
4.2.1.10,2,10,0
4.2.1.100,51,255,51
4.2.1.104,6,30,0
4.2.1.106,34,170,34
4.2.1.107,11,55,11
4.2.1.108,6,30,0
4.2.1.109,4,20,0
4.2.1.11,4,20,0
4.2.1.110,30,150,30
4.2.1.113,5,25,0
4.2.1.114,16,80,16
4.2.1.115,16,80,16
4.2.1.116,48,240,48
4.2.1.118,20,100,20
4.2.1.119,7,35,0
4.2.1.12,18,90,18
4.2.1.120,44,220,44
4.2.1.121,27,135,27
4.2.1.123,35,175,35
4.2.1.125,42,210,42
4.2.1.126,7,35,0
4.2.1.127,39,195,39
4.2.1.129,14,70,14
4.2.1.130,7,35,0
4.2.1.131,22,110,22
4.2.1.133,16,80,16
4.2.1.134,10,50,0
4.2.1.135,42,210,42
4.2.1.136,6,30,0
4.2.1.138,38,190,38
4.2.1.139,16,80,16
4.2.1.141,44,220,44
4.2.1.142,11,55,11
4.2.1.143,19,95,19
4.2.1.144,34,170,34
4.2.1.146,35,175,35
4.2.1.147,6,30,0
4.2.1.148,21,105,21
4.2.1.150,14,70,14
4.2.1.151,31,155,31
4.2.1.152,7,35,0
4.2.1.153,34,170,34
4.2.1.154,28,140,28
4.2.1.159,42,210,42
4.2.1.161,37,185,37
4.2.1.162,49,245,49
4.2.1.163,42,210,42
4.2.1.166,41,205,41
4.2.1.17,6,30,0
4.2.1.171,10,50,10
4.2.1.172,41,205,41
4.2.1.173,33,165,33
4.2.1.174,25,125,25
4.2.1.177,34,170,34
4.2.1.18,18,90,18
4.2.1.182,10,50,0
4.2.1.183,14,70,14
4.2.1.2,3,15,0
4.2.1.20,3,15,0
4.2.1.22,10,50,0
4.2.1.24,5,25,0
4.2.1.25,25,125,25
4.2.1.3,6,30,0
4.2.1.30,48,240,48
4.2.1.31,33,165,33
4.2.1.32,4,20,0
4.2.1.33,3,15,0
4.2.1.35,23,115,23
4.2.1.36,5,25,0
4.2.1.39,13,65,0
4.2.1.40,18,90,18
4.2.1.41,10,50,0
4.2.1.42,22,110,22
4.2.1.43,45,225,45
4.2.1.45,35,175,35
4.2.1.46,12,60,0
4.2.1.47,13,65,0
4.2.1.49,5,25,0
4.2.1.50,39,195,39
4.2.1.51,7,35,0
4.2.1.53,16,80,16
4.2.1.54,29,145,29
4.2.1.55,16,80,16
4.2.1.56,24,120,24
4.2.1.59,3,15,0
4.2.1.65,20,100,20
4.2.1.66,12,60,0
4.2.1.67,40,200,40
4.2.1.68,17,85,17
4.2.1.69,8,40,0
4.2.1.7,23,115,23
4.2.1.70,8,40,0
4.2.1.75,14,70,0
4.2.1.77,9,45,0
4.2.1.79,21,105,0
4.2.1.8,7,35,0
4.2.1.80,8,40,0
4.2.1.81,36,180,36
4.2.1.82,16,80,16
4.2.1.84,11,55,0
4.2.1.85,31,155,31
4.2.1.91,10,50,10
4.2.1.92,21,105,21
4.2.1.93,5,25,0
4.2.1.94,17,85,17
4.2.1.96,4,20,0
4.2.1.99,12,60,0
4.2.2.-,9,45,0
4.2.2.1,9,45,0
4.2.2.10,8,40,0
4.2.2.15,37,185,37
4.2.2.17,49,245,49
4.2.2.19,37,185,37
4.2.2.2,8,40,0
4.2.2.20,38,190,38
4.2.2.22,17,85,17
4.2.2.23,10,50,0
4.2.2.24,45,225,45
4.2.2.25,38,190,38
4.2.2.29,11,55,11
4.2.2.6,39,195,39
4.2.2.7,12,60,12
4.2.2.8,24,120,24
4.2.2.9,37,185,37
4.2.2.n1,8,40,0
4.2.2.n2,5,25,0
4.2.3.-,13,65,0
4.2.3.1,8,40,0
4.2.3.10,40,200,40
4.2.3.103,16,80,16
4.2.3.104,13,65,0
4.2.3.105,22,110,22
