ec,support_count,query_count,fallback_episodes
3.4.22.70,25,125,25
3.4.23.-,5,25,0
3.4.23.1,17,85,17
3.4.23.12,23,115,23
3.4.23.15,25,125,0
3.4.23.16,0,0,0
3.4.23.18,18,90,0
3.4.23.20,46,230,46
3.4.23.24,11,55,11
3.4.23.3,17,85,0
3.4.23.34,18,90,18
3.4.23.36,7,35,0
3.4.23.38,42,210,42
3.4.23.39,28,140,28
3.4.23.4,25,125,25
3.4.23.43,20,100,20
3.4.23.44,34,170,34
3.4.23.45,24,120,24
3.4.23.47,0,0,0
3.4.23.5,29,145,29
3.4.23.50,23,115,23
3.4.23.51,33,165,33
3.4.23.52,15,75,15
3.4.24.-,1,5,0
3.4.24.1,49,245,49
3.4.24.11,9,45,0
3.4.24.13,0,0,0
3.4.24.14,0,0,0
3.4.24.16,18,90,18
3.4.24.17,54,270,54
3.4.24.18,39,195,39
3.4.24.20,48,240,48
3.4.24.27,20,100,20
3.4.24.28,27,135,27
3.4.24.3,27,135,27
3.4.24.30,44,220,44
3.4.24.36,44,220,44
3.4.24.39,11,55,0
3.4.24.40,27,135,27
3.4.24.41,39,195,39
3.4.24.42,46,230,46
3.4.24.43,54,270,54
3.4.24.55,23,115,23
3.4.24.56,42,210,42
3.4.24.58,24,120,24
3.4.24.59,10,50,0
3.4.24.61,0,0,0
3.4.24.63,51,255,51
3.4.24.64,22,110,22
3.4.24.65,45,225,45
3.4.24.69,0,0,0
3.4.24.7,26,130,26
3.4.24.70,24,120,24
3.4.24.75,13,65,0
3.4.24.77,25,125,25
3.4.24.78,12,60,0
3.4.24.79,0,0,0
3.4.24.80,21,105,21
3.4.24.81,49,245,49
3.4.24.82,13,65,13
3.4.24.84,20,100,20
3.4.24.85,31,155,31
3.4.24.86,31,155,31
3.4.24.87,0,0,0
3.4.25.-,18,90,18
3.4.25.1,9,45,0
3.4.25.2,4,20,0
3.4.26.1,10,50,0
3.5.-.-,8,40,0
3.5.1.-,6,30,0
3.5.1.1,11,55,0
3.5.1.10,13,65,0
3.5.1.100,55,275,55
3.5.1.101,46,230,46
3.5.1.102,17,85,0
3.5.1.103,5,25,0
3.5.1.104,10,50,0
3.5.1.105,8,40,0
3.5.1.106,53,265,53
3.5.1.107,46,230,46
3.5.1.108,1,5,0
3.5.1.11,33,165,33
3.5.1.110,8,40,0
3.5.1.111,48,240,48
3.5.1.112,25,125,25
3.5.1.113,47,235,47
3.5.1.114,13,65,0
3.5.1.115,30,150,30
3.5.1.116,49,245,49
3.5.1.117,51,255,51
3.5.1.118,25,125,25
3.5.1.12,18,90,18
3.5.1.122,13,65,0
3.5.1.124,7,35,0
3.5.1.126,45,225,45
3.5.1.127,58,290,58
3.5.1.128,17,85,0
3.5.1.130,14,70,0
3.5.1.131,39,195,39
3.5.1.133,48,240,48
3.5.1.135,7,35,0
3.5.1.136,38,190,38
3.5.1.138,51,255,51
3.5.1.14,9,45,0
3.5.1.15,13,65,0
3.5.1.16,7,35,0
3.5.1.18,3,15,0
3.5.1.19,8,40,8
3.5.1.2,4,20,0
3.5.1.20,49,245,49
3.5.1.24,19,95,19
3.5.1.26,27,135,27
3.5.1.28,16,80,0
3.5.1.29,46,230,46
3.5.1.38,18,90,18
3.5.1.4,6,30,0
3.5.1.44,4,20,0
3.5.1.47,6,30,0
3.5.1.49,11,55,0
3.5.1.5,3,15,0
3.5.1.52,11,55,0
3.5.1.53,19,95,19
3.5.1.54,46,230,46
3.5.1.56,30,150,30
3.5.1.6,17,85,17
3.5.1.60,29,145,29
3.5.1.62,19,95,19
3.5.1.68,48,240,48
3.5.1.74,24,120,24
3.5.1.75,43,215,43
3.5.1.78,27,135,27
3.5.1.86,47,235,47
3.5.1.87,29,145,29
3.5.1.88,7,35,0
3.5.1.89,14,70,14
3.5.1.9,11,55,0
3.5.1.90,30,150,30
3.5.1.91,35,175,35
3.5.1.92,22,110,22
3.5.1.93,46,230,46
3.5.1.94,17,85,17
3.5.1.96,7,35,0
3.5.1.97,12,60,0
3.5.1.98,8,40,0
3.5.1.99,19,95,19
3.5.1.n3,5,25,0
3.5.2.-,8,40,0
3.5.2.1,23,115,23
3.5.2.15,21,105,0
3.5.2.17,11,55,0
3.5.2.20,44,220,44
3.5.2.3,6,30,0
3.5.2.5,6,30,0
3.5.2.6,9,45,0
3.5.2.7,8,40,0
3.5.3.-,18,90,18
3.5.3.1,9,45,0
3.5.3.11,4,20,0
3.5.3.12,7,35,0
3.5.3.13,53,265,53
3.5.3.15,10,50,0
3.5.3.17,28,140,28
3.5.3.18,22,110,22
3.5.3.23,6,30,0
3.5.3.24,21,105,21
3.5.3.4,12,60,0
3.5.3.6,9,45,0
3.5.3.7,22,110,22
3.5.3.8,10,50,0
3.5.3.9,45,225,45
3.5.4.-,13,65,0
3.5.4.10,8,40,0
3.5.4.12,16,80,16
3.5.4.13,5,25,0
3.5.4.16,10,50,0
3.5.4.2,7,35,0
3.5.4.25,5,25,0
3.5.4.26,19,95,0
3.5.4.27,14,70,0
3.5.4.28,12,60,0
3.5.4.29,9,45,0
3.5.4.3,17,85,0
3.5.4.30,9,45,0
3.5.4.31,6,30,0
3.5.4.32,45,225,45
3.5.4.33,5,25,0
3.5.4.34,22,110,0
3.5.4.35,38,190,38
3.5.4.36,15,75,0
3.5.4.37,41,205,41
3.5.4.38,9,45,0
3.5.4.39,10,50,0
3.5.4.4,5,25,0
3.5.4.40,21,105,21
3.5.4.41,11,55,0
3.5.4.45,49,245,49
3.5.4.46,39,195,39
3.5.4.5,9,45,0
3.5.4.6,29,145,29
3.5.4.9,3,15,0
3.5.5.4,24,120,24
3.5.5.7,59,295,59
3.5.99.-,9,45,0
3.5.99.10,22,110,0
3.5.99.13,28,140,28
3.5.99.14,22,110,22
3.5.99.2,14,70,0
3.5.99.5,42,210,42
3.5.99.6,4,20,0
3.5.99.7,6,30,0
3.6.-.-,8,40,0
3.6.1.1,4,20,0
3.6.1.11,11,55,0
3.6.1.12,7,35,0
3.6.1.13,5,25,0
3.6.1.15,7,35,0
3.6.1.16,13,65,0
3.6.1.17,15,75,0
3.6.1.21,38,190,38
3.6.1.22,9,45,0
3.6.1.23,4,20,0
3.6.1.25,17,85,17
3.6.1.26,9,45,0
3.6.1.27,1,5,0
3.6.1.28,25,125,25
3.6.1.40,5,25,0
3.6.1.41,7,35,0
3.6.1.42,20,100,0
3.6.1.43,17,85,0
3.6.1.45,17,85,0
3.6.1.5,16,80,0
3.6.1.52,19,95,0
3.6.1.53,15,75,0
3.6.1.54,12,60,0
3.6.1.55,17,85,0
3.6.1.56,47,235,47
3.6.1.57,46,230,46
3.6.1.58,12,60,0
3.6.1.59,12,60,0
3.6.1.6,6,30,0
3.6.1.60,10,50,0
3.6.1.61,10,50,0
3.6.1.62,12,60,0
3.6.1.64,15,75,15
3.6.1.66,1,5,0
3.6.1.67,22,110,22
3.6.1.68,17,85,17
3.6.1.69,15,75,15
3.6.1.7,7,35,0
3.6.1.71,9,45,0
3.6.1.72,21,105,0
3.6.1.73,5,25,0
3.6.1.74,10,50,0
3.6.1.75,4,20,0
3.6.1.77,17,85,0
3.6.1.8,27,135,27
3.6.2.1,24,120,24
3.6.3.-,44,220,44
3.6.4.-,2,10,0
3.6.4.10,10,50,0
3.6.4.12,9,45,0
3.6.4.13,5,25,0
3.6.4.6,8,40,0
3.6.5.2,3,15,0
3.6.5.3,4,20,0
3.6.5.4,6,30,0
3.6.5.5,16,80,0
3.6.5.n1,5,25,0
3.7.-.-,53,265,53
3.7.1.-,15,75,0
3.7.1.12,52,260,52
3.7.1.13,64,320,64
3.7.1.14,9,45,0
3.7.1.17,23,115,23
3.7.1.18,39,195,39
3.7.1.19,56,280,56
3.7.1.2,17,85,17
3.7.1.22,17,85,0
3.7.1.24,32,160,32
3.7.1.28,38,190,38
3.7.1.3,13,65,0
3.7.1.4,23,115,23
3.7.1.5,21,105,21
3.7.1.7,53,265,53
3.7.1.8,15,75,0
3.8.1.10,36,180,36
3.8.1.2,23,115,23
3.8.1.3,51,255,51
3.8.1.5,13,65,0
3.8.1.7,29,145,29
3.8.1.9,45,225,45
3.8.2.2,42,210,42
3.9.1.-,12,60,0
3.9.1.2,38,190,38
3.9.1.3,21,105,21
4.-.-.-,9,45,0
4.1.-.-,15,75,15
4.1.1.-,8,40,0
4.1.1.1,16,80,0
4.1.1.100,20,100,20
4.1.1.101,47,235,47
4.1.1.102,56,280,56
4.1.1.103,34,170,34
4.1.1.104,19,95,19
4.1.1.105,18,90,18
4.1.1.106,30,150,30
4.1.1.107,38,190,38
4.1.1.109,39,195,39
4.1.1.11,3,15,0
4.1.1.110,26,130,26
4.1.1.112,5,25,0
4.1.1.113,49,245,49
4.1.1.114,39,195,39
4.1.1.115,47,235,47
4.1.1.116,50,250,50
4.1.1.12,45,225,45
4.1.1.120,48,240,48
4.1.1.126,20,100,20
4.1.1.128,56,280,56
4.1.1.130,9,45,0
4.1.1.15,14,70,0
4.1.1.17,22,110,22
4.1.1.18,22,110,0
4.1.1.19,4,20,0
4.1.1.20,10,50,0
4.1.1.21,22,110,0
4.1.1.22,14,70,0
4.1.1.23,4,20,0
4.1.1.28,18,90,18
4.1.1.29,13,65,0
4.1.1.31,6,30,0
4.1.1.32,5,25,0
4.1.1.33,9,45,0
4.1.1.35,14,70,0
4.1.1.36,12,60,0
4.1.1.37,6,30,0
4.1.1.38,0,0,0
4.1.1.39,5,25,0
4.1.1.4,7,35,0
4.1.1.45,16,80,16
4.1.1.47,39,195,39
4.1.1.48,5,25,0
4.1.1.49,3,15,0
4.1.1.50,7,35,0
4.1.1.52,21,105,21
4.1.1.6,30,150,30
4.1.1.61,25,125,25
4.1.1.63,44,220,44
4.1.1.65,3,15,0
4.1.1.68,56,280,56
4.1.1.69,32,160,32
4.1.1.7,44,220,44
4.1.1.71,0,0,0
4.1.1.73,55,275,55
4.1.1.77,45,225,45
4.1.1.79,26,130,26
4.1.1.81,21,105,21
4.1.1.83,15,75,0
4.1.1.84,14,70,14
4.1.1.85,8,40,0
4.1.1.86,64,320,64
4.1.1.9,24,120,24
4.1.1.90,24,120,24
4.1.1.93,45,225,45
4.1.1.94,17,85,17
4.1.1.96,20,100,0
4.1.1.97,16,80,16
4.1.1.98,5,25,0
4.1.2.-,10,50,0
4.1.2.10,25,125,25
4.1.2.14,19,95,0
4.1.2.17,8,40,0
4.1.2.19,9,45,0
4.1.2.20,9,45,0
4.1.2.21,32,160,32
4.1.2.22,48,240,48
4.1.2.25,5,25,0
4.1.2.27,11,55,0
4.1.2.32,54,270,54
4.1.2.34,46,230,46
4.1.2.4,9,45,0
4.1.2.43,8,40,0
4.1.2.44,36,180,36
4.1.2.45,13,65,13
4.1.2.48,23,115,23
4.1.2.51,22,110,22
4.1.2.52,11,55,0
4.1.2.53,14,70,0
4.1.2.54,25,125,25
4.1.2.55,36,180,36
4.1.2.56,23,115,23
4.1.2.63,16,80,16
4.1.2.65,46,230,46
4.1.2.9,32,160,32
4.1.3.-,44,220,44
4.1.3.1,8,40,0
4.1.3.16,15,75,0
4.1.3.17,9,45,0
4.1.3.24,12,60,0
4.1.3.25,21,105,21
4.1.3.26,58,290,58
4.1.3.27,11,55,0
4.1.3.3,9,45,0
4.1.3.30,9,45,0
4.1.3.34,25,125,25
4.1.3.36,8,40,0
4.1.3.39,12,60,0
4.1.3.4,27,135,0
4.1.3.41,21,105,21
4.1.3.42,23,115,23
4.1.3.43,14,70,0
4.1.3.44,18,90,0
4.1.3.46,54,270,54
4.1.3.6,25,125,25
4.1.99.-,14,70,0
4.1.99.1,3,15,0
4.1.99.12,4,20,0
4.1.99.13,33,165,33
4.1.99.14,40,200,40
4.1.99.16,49,245,49
4.1.99.17,5,25,0
4.1.99.19,41,205,41
4.1.99.2,21,105,21
4.1.99.20,33,165,33
4.1.99.22,6,30,0
4.1.99.23,29,145,29
4.1.99.24,41,205,41
4.1.99.26,23,115,23
4.1.99.29,30,150,30
4.1.99.3,18,90,0
4.1.99.5,10,50,0
4.2.-.-,10,50,0
4.2.1.-,6,30,0
4.2.1.1,5,25,0
4.2.1.10,4,20,0
4.2.1.103,53,265,53
4.2.1.104,8,40,0
4.2.1.105,27,135,27
4.2.1.108,6,30,0
4.2.1.109,7,35,0
4.2.1.11,5,25,0
4.2.1.112,37,185,37
4.2.1.114,15,75,0
4.2.1.115,44,220,44
4.2.1.116,40,200,40
4.2.1.117,43,215,43
4.2.1.118,19,95,19
4.2.1.119,15,75,15
4.2.1.12,24,120,24
4.2.1.121,24,120,24
4.2.1.126,2,10,0
4.2.1.128,39,195,39
4.2.1.130,46,230,46
4.2.1.131,35,175,35
4.2.1.132,58,290,58
4.2.1.134,10,50,0
4.2.1.136,8,40,0
4.2.1.137,56,280,56
4.2.1.138,37,185,37
4.2.1.139,41,205,41
4.2.1.140,27,135,27
4.2.1.141,38,190,38
4.2.1.142,32,160,32
4.2.1.143,22,110,22
4.2.1.145,38,190,38
4.2.1.147,16,80,0
4.2.1.148,30,150,30
4.2.1.149,9,45,0
4.2.1.151,27,135,27
4.2.1.152,22,110,0
4.2.1.155,34,170,34
4.2.1.156,44,220,44
4.2.1.157,29,145,29
4.2.1.158,50,250,50
4.2.1.159,19,95,19
4.2.1.161,52,260,52
4.2.1.164,40,200,40
4.2.1.17,6,30,0
4.2.1.170,25,125,25
4.2.1.171,23,115,23
4.2.1.172,42,210,42
4.2.1.173,46,230,46
4.2.1.174,21,105,21
4.2.1.175,26,130,26
4.2.1.177,55,275,55
4.2.1.18,45,225,45
4.2.1.182,10,50,0
4.2.1.2,7,35,0
4.2.1.22,15,75,0
4.2.1.24,8,40,0
4.2.1.3,4,20,0
4.2.1.32,20,100,0
4.2.1.33,5,25,0
4.2.1.36,9,45,0
4.2.1.39,21,105,21
4.2.1.40,15,75,15
4.2.1.41,8,40,0
4.2.1.42,40,200,40
4.2.1.44,11,55,0
4.2.1.46,12,60,0
4.2.1.47,12,60,0
4.2.1.48,33,165,33
4.2.1.49,6,30,0
4.2.1.55,49,245,49
4.2.1.56,46,230,46
4.2.1.59,6,30,0
4.2.1.6,9,45,0
4.2.1.65,55,275,55
4.2.1.66,10,50,0
4.2.1.68,17,85,17
4.2.1.69,17,85,0
4.2.1.70,6,30,0
4.2.1.75,20,100,20
4.2.1.76,31,155,31
4.2.1.79,11,55,0
4.2.1.8,11,55,0
4.2.1.80,13,65,0
4.2.1.81,64,320,64
4.2.1.82,48,240,48
4.2.1.83,45,225,45
4.2.1.84,16,80,16
4.2.1.9,4,20,0
4.2.1.90,8,40,0
4.2.1.91,15,75,15
4.2.1.92,14,70,0
4.2.1.93,12,60,0
4.2.1.94,52,260,52
4.2.1.96,6,30,0
4.2.1.99,6,30,0
4.2.2.-,12,60,0
4.2.2.1,16,80,16
4.2.2.10,9,45,0
4.2.2.12,38,190,38
4.2.2.14,43,215,43
4.2.2.2,11,55,0
4.2.2.20,39,195,39
4.2.2.21,47,235,47
4.2.2.22,11,55,11
4.2.2.23,8,40,0
4.2.2.26,54,270,54
4.2.2.29,27,135,27
4.2.2.3,10,50,0
4.2.2.5,52,260,52
4.2.2.8,17,85,17
4.2.2.n1,2,10,0
4.2.2.n2,12,60,0
4.2.3.-,8,40,0
4.2.3.1,15,75,0
4.2.3.10,16,80,16
4.2.3.100,22,110,22
4.2.3.101,46,230,46
4.2.3.103,21,105,21
4.2.3.104,17,85,0
4.2.3.105,10,50,0
4.2.3.106,11,55,0
4.2.3.107,21,105,21
4.2.3.108,8,40,8
4.2.3.109,58,290,58
4.2.3.111,14,70,0
4.2.3.112,27,135,27
4.2.3.113,8,40,0
4.2.3.114,19,95,0
4.2.3.115,20,100,20
4.2.3.117,33,165,33
4.2.3.118,25,125,25
4.2.3.119,8,40,0
4.2.3.12,29,145,29
4.2.3.120,15,75,0
4.2.3.121,14,70,0
4.2.3.122,40,200,40
4.2.3.123,38,190,38
4.2.3.124,25,125,25
4.2.3.125,9,45,9
4.2.3.126,14,70,0
4.2.3.127,16,80,0
4.2.3.128,27,135,27
4.2.3.129,25,125,25
4.2.3.13,41,205,41
4.2.3.131,22,110,22
4.2.3.132,43,215,43
4.2.3.133,17,85,17
4.2.3.134,33,165,33
4.2.3.135,9,45,0
4.2.3.144,36,180,36
4.2.3.15,7,35,0
4.2.3.152,20,100,20
4.2.3.154,32,160,32
4.2.3.156,30,150,30
4.2.3.157,28,140,28
4.2.3.16,9,45,0
4.2.3.161,43,215,43
4.2.3.163,15,75,15
4.2.3.164,27,135,27
4.2.3.165,31,155,31
4.2.3.167,28,140,28
4.2.3.168,49,245,49
4.2.3.17,25,125,25
4.2.3.171,14,70,14
4.2.3.172,47,235,47
4.2.3.173,23,115,23
4.2.3.174,29,145,29
4.2.3.175,48,240,48
4.2.3.176,57,285,57
4.2.3.177,50,250,50
4.2.3.178,53,265,53
4.2.3.180,52,260,52
4.2.3.182,45,225,45
4.2.3.183,42,210,42
4.2.3.184,40,200,40
4.2.3.185,27,135,27
4.2.3.189,34,170,34
4.2.3.19,12,60,0
4.2.3.190,53,265,53
4.2.3.191,53,265,53
4.2.3.193,35,175,35
4.2.3.194,13,65,13
4.2.3.196,42,210,42
4.2.3.197,24,120,24
4.2.3.198,37,185,37
4.2.3.199,19,95,19
4.2.3.2,15,75,15
4.2.3.20,31,155,31
4.2.3.204,15,75,0
4.2.3.206,40,200,40
4.2.3.21,51,255,51
4.2.3.213,49,245,49
4.2.3.218,45,225,45
4.2.3.219,43,215,43
4.2.3.22,29,145,29
4.2.3.222,43,215,43
4.2.3.223,28,140,28
4.2.3.224,47,235,47
4.2.3.228,33,165,33
4.2.3.229,47,235,47
4.2.3.23,14,70,0
4.2.3.24,52,260,52
4.2.3.25,13,65,0
4.2.3.26,18,90,0
4.2.3.27,23,115,23
4.2.3.29,38,190,38
4.2.3.3,8,40,0
4.2.3.30,34,170,34
4.2.3.31,37,185,37
4.2.3.32,17,85,17
4.2.3.35,51,255,51
4.2.3.36,51,255,51
4.2.3.37,53,265,53
4.2.3.38,40,200,40
4.2.3.39,56,280,56
4.2.3.4,6,30,0
4.2.3.42,52,260,52
4.2.3.43,39,195,39
4.2.3.44,33,165,33
4.2.3.45,44,220,44
4.2.3.46,16,80,0
4.2.3.47,15,75,0
4.2.3.49,40,200,40
4.2.3.5,6,30,0
4.2.3.52,17,85,17
4.2.3.54,52,260,52
4.2.3.55,15,75,15
4.2.3.57,14,70,0
4.2.3.58,47,235,47
4.2.3.6,11,55,0
4.2.3.61,23,115,23
4.2.3.65,45,225,45
4.2.3.66,49,245,49
4.2.3.67,42,210,42
4.2.3.68,50,250,50
4.2.3.7,20,100,20
4.2.3.71,20,100,20
4.2.3.72,33,165,33
4.2.3.73,15,75,15
4.2.3.74,37,185,37
4.2.3.75,20,100,20
4.2.3.81,25,125,25
4.2.3.84,55,275,55
4.2.3.85,51,255,51
4.2.3.86,21,105,21
4.2.3.88,25,125,25
4.2.3.89,49,245,49
4.2.3.9,24,120,24
4.2.3.90,49,245,49
4.2.3.91,32,160,32
4.2.3.92,21,105,21
4.2.3.94,29,145,29
4.2.3.96,50,250,50
4.2.3.98,29,145,29
4.2.99.-,4,20,0
4.2.99.20,7,35,0
4.2.99.21,15,75,15
4.2.99.22,20,100,20
4.2.99.23,54,270,54
4.2.99.24,21,105,21
4.3.1.-,26,130,26
4.3.1.1,11,55,0
4.3.1.12,16,80,0
4.3.1.14,40,200,40
4.3.1.15,17,85,17
4.3.1.17,11,55,0
4.3.1.18,7,35,0
4.3.1.19,8,40,0
4.3.1.2,53,265,53
4.3.1.23,50,250,50
4.3.1.24,9,45,0
4.3.1.25,53,265,53
4.3.1.27,49,245,49
4.3.1.3,6,30,0
4.3.1.30,49,245,49
4.3.1.32,16,80,0
4.3.1.33,41,205,41
4.3.1.4,37,185,37
4.3.1.7,2,10,0
4.3.1.9,50,250,50
4.3.2.-,21,105,21
4.3.2.1,4,20,0
4.3.2.10,5,25,0
4.3.2.2,11,55,0
4.3.2.3,9,45,0
4.3.2.5,32,160,32
4.3.2.7,14,70,0
4.3.2.8,20,100,0
4.3.2.9,24,120,24
4.3.3.-,11,55,11
4.3.3.5,46,230,46
4.3.3.6,2,10,0
4.3.3.7,4,20,0
4.3.3.8,28,140,28
4.3.3.9,0,0,0
4.3.99.-,16,80,0
4.3.99.3,8,40,0
4.3.99.5,28,140,28
4.4.-.-,17,85,17
4.4.1.-,20,100,20
4.4.1.1,17,85,17
4.4.1.11,17,85,0
4.4.1.15,7,35,0
4.4.1.16,13,65,0
4.4.1.17,15,75,15
4.4.1.2,8,40,0
4.4.1.20,14,70,0
4.4.1.21,7,35,0
4.4.1.22,14,70,0
4.4.1.24,31,155,31
4.4.1.25,30,150,30
4.4.1.28,13,65,0
4.4.1.3,16,80,0
4.4.1.34,51,255,51
4.4.1.38,57,285,57
4.4.1.5,10,50,0
4.4.1.9,16,80,16
4.5.1.1,34,170,34
4.6.1.-,10,50,0
4.6.1.1,11,55,0
4.6.1.12,5,25,0
4.6.1.13,27,135,27
4.6.1.15,40,200,40
4.6.1.16,12,60,0
4.6.1.17,6,30,0
4.6.1.18,10,50,0
4.6.1.19,13,65,0
4.6.1.2,14,70,0
4.6.1.22,0,0,0
4.6.1.24,24,120,24
4.8.1.5,18,90,18
4.8.1.6,37,185,37
4.8.1.7,36,180,36
4.8.1.8,47,235,47
4.98.1.1,10,50,0
4.99.1.10,26,130,26
4.99.1.11,13,65,13
4.99.1.12,12,60,0
4.99.1.2,22,110,22
4.99.1.3,11,55,0
4.99.1.4,10,50,0
4.99.1.8,49,245,49
5.-.-.-,12,60,0
5.1.1.-,7,35,0
5.1.1.1,3,15,0
5.1.1.10,15,75,0
5.1.1.12,53,265,53
5.1.1.13,38,190,38
5.1.1.14,35,175,35
5.1.1.15,53,265,53
5.1.1.17,21,105,21
5.1.1.18,33,165,0
5.1.1.2,50,250,50
5.1.1.20,12,60,12
5.1.1.22,43,215,43
5.1.1.23,39,195,39
5.1.1.24,18,90,18
5.1.1.3,7,35,0
5.1.1.4,22,110,22
5.1.1.5,53,265,53
5.1.1.7,6,30,0
5.1.1.8,5,25,0
5.1.2.3,8,40,0
5.1.2.7,48,240,48
5.1.3.1,11,55,0
5.1.3.11,23,115,23
5.1.3.13,16,80,16
5.1.3.14,19,95,0
5.1.3.15,44,220,44
5.1.3.17,55,275,55
5.1.3.18,18,90,18
5.1.3.19,20,100,20
5.1.3.2,11,55,0
5.1.3.20,12,60,0
5.1.3.24,8,40,0
5.1.3.26,45,225,45
5.1.3.27,40,200,40
5.1.3.29,5,25,0
5.1.3.3,13,65,0
5.1.3.30,26,130,26
5.1.3.31,32,160,32
5.1.3.32,6,30,0
5.1.3.33,49,245,49
5.1.3.35,35,175,35
5.1.3.37,19,95,19
5.1.3.4,5,25,0
5.1.3.40,52,260,52
5.1.3.41,37,185,37
5.1.3.42,32,160,32
5.1.3.45,40,200,40
5.1.3.6,16,80,16
5.1.3.7,23,115,0
5.1.3.9,13,65,0
5.1.99.-,42,210,42
5.1.99.1,24,120,24
5.1.99.4,63,315,63
5.1.99.5,22,110,22
5.1.99.6,4,20,0
5.1.99.7,18,90,18
5.1.99.8,14,70,0
5.2.1.-,19,95,0
5.2.1.1,21,105,21
5.2.1.12,35,175,35
5.2.1.13,23,115,23
5.2.1.14,31,155,31
5.2.1.2,21,105,0
5.2.1.8,5,25,0
5.3.1.-,9,45,0
5.3.1.1,6,30,0
5.3.1.13,11,55,0
5.3.1.14,8,40,0
5.3.1.15,24,120,24
5.3.1.16,1,5,0
5.3.1.17,8,40,0
5.3.1.22,20,100,0
5.3.1.23,8,40,0
5.3.1.24,7,35,0
5.3.1.25,8,40,0
5.3.1.26,6,30,0
5.3.1.27,35,175,35
5.3.1.28,6,30,0
5.3.1.29,18,90,18
5.3.1.3,48,240,48
5.3.1.30,13,65,0
5.3.1.31,17,85,17
5.3.1.32,16,80,0
5.3.1.33,8,40,0
5.3.1.34,15,75,15
5.3.1.35,24,120,24
5.3.1.36,48,240,48
5.3.1.4,6,30,0
5.3.1.6,4,20,0
5.3.1.7,24,120,24
5.3.1.8,10,50,0
5.3.1.9,3,15,0
5.3.2.-,5,25,0
5.3.2.1,17,85,0
5.3.2.2,19,95,0
5.3.2.3,55,275,55
5.3.2.5,9,45,0
5.3.2.6,15,75,0
5.3.2.8,58,290,58
5.3.3.-,22,110,0
5.3.3.1,13,65,0
5.3.3.10,52,260,52
5.3.3.12,15,75,0
5.3.3.13,45,225,45
5.3.3.14,9,45,0
5.3.3.17,23,115,23
5.3.3.19,30,150,30
5.3.3.2,7,35,0
5.3.3.21,52,260,52
5.3.3.22,17,85,0
5.3.3.4,45,225,45
5.3.3.5,14,70,14
5.3.3.7,38,190,38
5.3.3.8,7,35,0
5.3.4.1,8,40,0
5.3.99.11,16,80,16
5.3.99.2,14,70,0
5.3.99.3,13,65,0
5.3.99.4,37,185,37
5.3.99.5,26,130,26
5.3.99.6,9,45,0
5.3.99.8,41,205,41
5.3.99.9,55,275,55
5.4.1.3,58,290,58
5.4.1.4,67,335,67
5.4.2.-,14,70,0
5.4.2.10,7,35,0
5.4.2.12,7,35,0
5.4.2.13,41,205,41
5.4.2.2,9,45,0
5.4.2.3,20,100,20
5.4.2.4,16,80,0
5.4.2.6,16,80,16
5.4.2.7,4,20,0
5.4.2.8,5,25,0
5.4.3.-,17,85,17
5.4.3.10,24,120,24
5.4.3.6,42,210,42
5.4.3.8,5,25,0
5.4.4.2,10,50,0
5.4.4.5,0,0,0
5.4.4.6,0,0,0
5.4.4.7,25,125,25
5.4.99.-,6,30,0
5.4.99.1,16,80,0
5.4.99.12,6,30,0
5.4.99.15,33,165,33
5.4.99.16,21,105,21
5.4.99.18,12,60,0
5.4.99.19,16,80,0
5.4.99.2,11,55,0
5.4.99.21,22,110,22
5.4.99.22,10,50,0
5.4.99.23,12,60,0
5.4.99.24,12,60,0
5.4.99.25,8,40,0
5.4.99.26,15,75,0
5.4.99.27,7,35,0
5.4.99.28,11,55,0
5.4.99.29,16,80,0
5.4.99.30,15,75,0
5.4.99.31,37,185,37
5.4.99.32,12,60,12
5.4.99.34,30,150,30
5.4.99.35,40,200,40
5.4.99.36,42,210,42
5.4.99.39,10,50,0
5.4.99.40,36,180,36
5.4.99.41,26,130,0
5.4.99.43,21,105,21
5.4.99.45,22,110,22
5.4.99.5,12,60,0
5.4.99.52,50,250,50
5.4.99.54,46,230,46
5.4.99.56,16,80,16
5.4.99.58,46,230,46
5.4.99.59,47,235,47
5.4.99.60,47,235,47
5.4.99.61,18,90,18
5.4.99.62,10,50,0
5.4.99.65,51,255,51
5.4.99.66,43,215,43
5.4.99.7,25,125,25
5.4.99.8,17,85,0
5.4.99.9,27,135,27
5.5.-.-,31,155,31
5.5.1.-,12,60,0
5.5.1.12,10,50,0
5.5.1.13,9,45,0
5.5.1.17,51,255,51
5.5.1.19,10,50,0
5.5.1.2,21,105,21
5.5.1.23,48,240,48
5.5.1.25,38,190,38
5.5.1.26,35,175,35
5.5.1.27,52,260,52
5.5.1.28,16,80,16
5.5.1.29,26,130,26
5.5.1.35,54,270,54
5.5.1.37,43,215,43
5.5.1.38,43,215,43
5.5.1.4,11,55,0
5.5.1.6,9,45,0
5.5.1.7,28,140,28
5.5.1.9,48,240,48
5.6.1.1,12,60,0
5.6.1.3,0,0,0
5.6.1.4,42,210,42
5.6.1.7,3,15,0
5.6.2.2,2,10,0
5.6.2.3,10,50,0
5.6.2.4,6,30,0
5.6.2.5,45,225,45
5.99.-.-,9,45,0
5.99.1.-,30,150,30
5.99.1.4,25,125,25
6.-.-.-,7,35,0
6.1.1.-,7,35,0
6.1.1.10,4,20,0
6.1.1.11,8,40,0
6.1.1.12,7,35,0
