ec,support_count,query_count,fallback_episodes
2.7.7.93,117,195,39
2.7.7.96,45,75,15
2.7.7.97,63,105,21
2.7.7.99,48,80,16
2.7.8.-,18,30,0
2.7.8.1,24,40,0
2.7.8.11,30,50,0
2.7.8.12,60,100,20
2.7.8.13,12,20,0
2.7.8.14,78,130,26
2.7.8.15,27,45,0
2.7.8.17,0,0,0
2.7.8.2,30,50,0
2.7.8.20,18,30,0
2.7.8.22,54,90,18
2.7.8.23,78,130,26
2.7.8.24,36,60,0
2.7.8.26,12,20,0
2.7.8.27,30,50,0
2.7.8.28,24,40,0
2.7.8.29,39,65,0
2.7.8.31,54,90,18
2.7.8.32,30,50,10
2.7.8.33,33,55,0
2.7.8.34,42,70,14
2.7.8.36,117,195,39
2.7.8.37,69,115,23
2.7.8.38,96,160,32
2.7.8.39,36,60,12
2.7.8.41,24,40,0
2.7.8.42,63,105,21
2.7.8.43,57,95,19
2.7.8.44,75,125,25
2.7.8.46,96,160,32
2.7.8.47,114,190,38
2.7.8.48,138,230,46
2.7.8.5,12,20,0
2.7.8.6,84,140,28
2.7.8.7,15,25,0
2.7.8.8,48,80,0
2.7.9.1,18,30,0
2.7.9.2,21,35,0
2.7.9.3,21,35,0
2.7.9.4,0,0,0
2.7.9.5,0,0,0
2.7.9.6,36,60,12
2.7.99.-,123,205,41
2.8.1.-,9,15,0
2.8.1.1,3,5,0
2.8.1.10,21,35,0
2.8.1.12,6,10,0
2.8.1.13,9,15,0
2.8.1.14,36,60,0
2.8.1.15,135,225,45
2.8.1.16,72,120,24
2.8.1.2,60,100,0
2.8.1.3,96,160,32
2.8.1.4,15,25,0
2.8.1.6,15,25,0
2.8.1.7,12,20,0
2.8.1.8,21,35,0
2.8.1.9,18,30,0
2.8.2.-,15,25,0
2.8.2.1,21,35,0
2.8.2.11,51,85,17
2.8.2.14,33,55,11
2.8.2.17,30,50,0
2.8.2.2,27,45,0
2.8.2.20,30,50,0
2.8.2.21,45,75,0
2.8.2.22,51,85,17
2.8.2.23,42,70,0
2.8.2.24,81,135,27
2.8.2.25,93,155,31
2.8.2.27,90,150,30
2.8.2.29,69,115,23
2.8.2.3,63,105,21
2.8.2.30,66,110,22
2.8.2.33,69,115,23
2.8.2.34,108,180,36
2.8.2.35,57,95,19
2.8.2.36,102,170,34
2.8.2.37,66,110,22
2.8.2.38,60,100,20
2.8.2.39,96,160,32
2.8.2.4,87,145,29
2.8.2.40,57,95,19
2.8.2.5,42,70,0
2.8.2.n2,48,80,16
2.8.3.10,72,120,24
2.8.3.12,96,160,32
2.8.3.13,66,110,22
2.8.3.15,63,105,21
2.8.3.16,15,25,0
2.8.3.17,123,205,41
2.8.3.18,54,90,18
2.8.3.20,117,195,39
2.8.3.21,24,40,0
2.8.3.22,45,75,15
2.8.3.23,120,200,40
2.8.3.24,114,190,38
2.8.3.25,39,65,13
2.8.3.26,102,170,34
2.8.3.27,63,105,21
2.8.3.28,114,190,38
2.8.3.5,6,10,0
2.8.3.6,36,60,12
2.8.3.9,66,110,22
2.8.4.2,54,90,18
2.8.4.3,12,20,0
2.8.4.4,3,5,0
2.8.4.6,129,215,43
2.8.5.1,117,195,39
2.9.1.2,18,30,0
2.9.1.3,9,15,0
3.1.-.-,12,20,0
3.1.1.-,12,20,0
3.1.1.1,15,25,0
3.1.1.10,87,145,29
3.1.1.101,27,45,0
3.1.1.102,99,165,33
3.1.1.103,54,90,0
3.1.1.104,81,135,27
3.1.1.105,57,95,19
3.1.1.106,30,50,0
3.1.1.107,84,140,28
3.1.1.108,63,105,21
3.1.1.11,12,20,0
3.1.1.110,117,195,39
3.1.1.111,24,40,0
3.1.1.112,84,140,28
3.1.1.113,72,120,24
3.1.1.114,105,175,35
3.1.1.115,126,210,42
3.1.1.116,27,45,0
3.1.1.117,39,65,0
3.1.1.118,81,135,27
3.1.1.120,75,125,25
3.1.1.122,117,195,39
3.1.1.123,51,85,17
3.1.1.13,21,35,0
3.1.1.14,42,70,14
3.1.1.15,72,120,24
3.1.1.17,33,55,0
3.1.1.2,15,25,0
3.1.1.20,63,105,21
3.1.1.22,18,30,0
3.1.1.24,99,165,33
3.1.1.25,78,130,26
3.1.1.26,39,65,0
3.1.1.27,87,145,29
3.1.1.28,72,120,24
3.1.1.3,18,30,0
3.1.1.31,27,45,0
3.1.1.32,9,15,0
3.1.1.34,24,40,0
3.1.1.35,105,175,35
3.1.1.4,12,20,0
3.1.1.41,72,120,24
3.1.1.42,84,140,28
3.1.1.45,39,65,0
3.1.1.47,21,35,0
3.1.1.53,3,5,0
3.1.1.56,42,70,14
3.1.1.57,75,125,25
3.1.1.59,30,50,10
3.1.1.6,18,30,0
3.1.1.61,21,35,0
3.1.1.64,30,50,0
3.1.1.65,111,185,37
3.1.1.67,96,160,32
3.1.1.7,45,75,0
3.1.1.72,24,40,0
3.1.1.73,24,40,0
3.1.1.74,6,10,0
3.1.1.75,51,85,17
3.1.1.76,141,235,47
3.1.1.77,33,55,11
3.1.1.78,84,140,28
3.1.1.79,36,60,0
3.1.1.8,33,55,0
3.1.1.80,39,65,13
3.1.1.81,24,40,0
3.1.1.82,111,185,37
3.1.1.83,123,205,41
3.1.1.84,30,50,10
3.1.1.85,27,45,0
3.1.1.86,84,140,28
3.1.1.87,147,245,49
3.1.1.88,54,90,18
3.1.1.89,30,50,0
3.1.1.90,87,145,29
3.1.1.91,126,210,42
3.1.1.92,81,135,27
3.1.1.93,57,95,19
3.1.1.94,39,65,13
3.1.1.95,123,205,41
3.1.1.97,33,55,11
3.1.1.99,108,180,36
3.1.1.n2,36,60,12
3.1.11.-,15,25,0
3.1.11.1,12,20,0
3.1.11.2,21,35,0
3.1.11.3,39,65,13
3.1.11.5,0,0,0
3.1.11.6,9,15,0
3.1.12.-,93,155,31
3.1.12.1,15,25,0
3.1.13.1,15,25,0
3.1.13.4,9,15,0
3.1.13.5,12,20,0
3.1.15.-,12,20,0
3.1.16.1,45,75,0
3.1.2.-,15,25,0
3.1.2.1,18,30,0
3.1.2.11,33,55,11
3.1.2.12,21,35,0
3.1.2.14,51,85,0
3.1.2.2,18,30,0
3.1.2.20,30,50,0
3.1.2.21,78,130,26
3.1.2.22,33,55,0
3.1.2.28,30,50,0
3.1.2.29,123,205,41
3.1.2.3,42,70,14
3.1.2.30,45,75,0
3.1.2.31,27,45,9
3.1.2.32,129,215,43
3.1.2.33,36,60,12
3.1.2.4,45,75,0
3.1.2.5,51,85,17
3.1.2.6,21,35,0
3.1.21.-,12,20,0
3.1.21.1,18,30,0
3.1.21.10,15,25,0
3.1.21.2,12,20,0
3.1.21.3,36,60,0
3.1.21.4,24,40,0
3.1.21.5,48,80,16
3.1.21.7,21,35,0
3.1.21.8,129,215,43
3.1.21.9,78,130,26
3.1.22.-,33,55,0
3.1.22.1,33,55,0
3.1.24.-,36,60,12
3.1.25.-,48,80,16
3.1.26.-,21,35,0
3.1.26.1,144,240,48
3.1.26.11,9,15,0
3.1.26.12,39,65,13
3.1.26.13,0,0,0
3.1.26.4,6,10,0
3.1.26.5,9,15,0
3.1.26.n2,30,50,0
3.1.27.-,12,20,0
3.1.3.-,18,30,0
3.1.3.1,33,55,0
3.1.3.10,30,50,10
3.1.3.100,66,110,22
3.1.3.101,141,235,47
3.1.3.103,108,180,36
3.1.3.104,30,50,0
3.1.3.105,78,130,26
3.1.3.106,30,50,0
3.1.3.108,57,95,19
3.1.3.109,108,180,36
3.1.3.11,12,20,0
3.1.3.111,60,100,20
3.1.3.112,138,230,46
3.1.3.12,18,30,0
3.1.3.15,33,55,0
3.1.3.16,15,25,0
3.1.3.18,36,60,0
3.1.3.2,18,30,0
3.1.3.21,42,70,0
3.1.3.22,36,60,12
3.1.3.23,42,70,0
3.1.3.24,30,50,0
3.1.3.25,24,40,0
3.1.3.27,15,25,0
3.1.3.29,45,75,15
3.1.3.3,27,45,0
3.1.3.32,39,65,13
3.1.3.34,117,195,39
3.1.3.35,60,100,20
3.1.3.36,24,40,0
3.1.3.37,27,45,0
3.1.3.39,90,150,30
3.1.3.4,15,25,0
3.1.3.41,45,75,15
3.1.3.43,24,40,0
3.1.3.45,30,50,0
3.1.3.46,24,40,0
3.1.3.48,6,10,0
3.1.3.5,21,35,0
3.1.3.50,30,50,10
3.1.3.52,39,65,13
3.1.3.53,42,70,0
3.1.3.54,165,275,55
3.1.3.56,27,45,0
3.1.3.57,18,30,0
3.1.3.6,27,45,0
3.1.3.60,90,150,30
3.1.3.62,51,85,17
3.1.3.64,18,30,0
3.1.3.66,33,55,0
3.1.3.67,15,25,0
3.1.3.69,93,155,31
3.1.3.7,24,40,0
3.1.3.70,36,60,0
3.1.3.71,12,20,0
3.1.3.73,57,95,19
3.1.3.74,42,70,0
3.1.3.75,54,90,18
3.1.3.76,42,70,14
3.1.3.77,36,60,0
3.1.3.78,33,55,0
3.1.3.79,111,185,37
3.1.3.8,21,35,0
3.1.3.80,33,55,11
3.1.3.82,27,45,0
3.1.3.83,27,45,0
3.1.3.84,33,55,0
3.1.3.85,33,55,11
3.1.3.86,24,40,0
3.1.3.88,114,190,38
3.1.3.89,9,15,0
3.1.3.9,30,50,0
3.1.3.90,90,150,30
3.1.3.91,33,55,0
3.1.3.92,111,185,37
3.1.3.93,87,145,29
3.1.3.94,42,70,0
3.1.3.95,21,35,0
3.1.3.96,39,65,13
3.1.3.97,69,115,23
3.1.3.99,33,55,0
3.1.30.-,12,20,0
3.1.30.1,27,45,9
3.1.30.2,141,235,47
3.1.31.1,24,40,0
3.1.4.1,39,65,0
3.1.4.11,18,30,0
3.1.4.12,21,35,0
3.1.4.14,12,20,0
3.1.4.16,24,40,0
3.1.4.17,24,40,0
3.1.4.2,60,100,20
3.1.4.3,36,60,0
3.1.4.35,27,45,0
3.1.4.37,42,70,0
3.1.4.39,54,90,18
3.1.4.4,33,55,0
3.1.4.43,54,90,18
3.1.4.44,30,50,10
3.1.4.45,57,95,19
3.1.4.46,18,30,0
3.1.4.50,36,60,12
3.1.4.52,42,70,0
3.1.4.53,24,40,0
3.1.4.54,27,45,0
3.1.4.55,132,220,44
3.1.4.56,135,225,45
3.1.4.57,126,210,42
3.1.4.58,18,30,0
3.1.4.59,45,75,15
3.1.5.-,33,55,0
3.1.6.-,18,30,0
3.1.6.1,21,35,0
3.1.6.12,51,85,17
3.1.6.13,72,120,24
3.1.6.14,51,85,0
3.1.6.15,39,65,13
3.1.6.18,42,70,0
3.1.6.19,126,210,42
3.1.6.21,48,80,16
3.1.6.4,39,65,13
3.1.6.6,78,130,26
3.1.7.10,111,185,37
3.1.7.11,36,60,0
3.1.7.12,105,175,35
3.1.7.13,123,205,41
3.1.7.6,51,85,17
3.1.8.1,27,45,0
3.10.1.1,129,215,43
3.11.1.1,18,30,0
3.11.1.2,39,65,13
3.11.1.3,75,125,25
3.13.-.-,138,230,46
3.13.1.-,93,155,31
3.13.1.1,57,95,19
3.13.1.3,60,100,20
3.13.1.4,39,65,13
3.13.1.5,42,70,14
3.13.1.6,45,75,15
3.13.1.7,132,220,44
3.13.1.9,15,25,5
3.13.2.1,18,30,0
3.13.2.3,45,75,15
3.2.-.-,12,20,0
3.2.1.-,24,40,0
3.2.1.1,21,35,0
3.2.1.10,21,35,0
3.2.1.102,102,170,34
3.2.1.103,102,170,34
3.2.1.106,45,75,15
3.2.1.107,60,100,20
3.2.1.108,0,0,0
3.2.1.11,39,65,13
3.2.1.113,36,60,0
3.2.1.114,0,0,0
3.2.1.117,51,85,17
3.2.1.118,63,105,21
3.2.1.119,108,180,36
3.2.1.122,45,75,15
3.2.1.123,36,60,12
3.2.1.125,123,205,41
3.2.1.126,102,170,34
3.2.1.129,102,170,34
3.2.1.130,39,65,13
3.2.1.132,21,35,0
3.2.1.133,57,95,19
3.2.1.135,48,80,16
3.2.1.139,45,75,0
3.2.1.14,27,45,0
3.2.1.140,0,0,0
3.2.1.141,48,80,0
3.2.1.142,105,175,35
3.2.1.143,27,45,0
3.2.1.147,48,80,0
3.2.1.15,15,25,0
3.2.1.150,51,85,17
3.2.1.151,15,25,0
3.2.1.152,72,120,24
3.2.1.153,21,35,0
3.2.1.154,90,150,30
3.2.1.155,117,195,39
3.2.1.156,78,130,26
3.2.1.158,0,0,0
3.2.1.161,99,165,33
3.2.1.162,78,130,26
3.2.1.164,102,170,34
3.2.1.165,51,85,17
3.2.1.166,63,105,21
3.2.1.167,96,160,32
3.2.1.169,30,50,10
3.2.1.170,42,70,14
3.2.1.171,36,60,0
3.2.1.172,51,85,17
3.2.1.175,126,210,42
3.2.1.176,42,70,14
3.2.1.177,18,30,0
3.2.1.178,45,75,15
3.2.1.179,132,220,44
3.2.1.18,27,45,0
3.2.1.180,66,110,22
3.2.1.181,159,265,53
3.2.1.182,36,60,12
3.2.1.183,48,80,16
3.2.1.184,93,155,31
3.2.1.185,99,165,33
3.2.1.186,99,165,33
3.2.1.187,0,0,0
3.2.1.188,51,85,17
3.2.1.196,9,15,0
3.2.1.199,90,150,30
3.2.1.20,18,30,0
3.2.1.200,141,235,47
3.2.1.202,0,0,0
3.2.1.204,84,140,28
3.2.1.205,108,180,36
3.2.1.206,105,175,35
3.2.1.207,48,80,0
3.2.1.208,123,205,41
3.2.1.209,108,180,36
3.2.1.21,12,20,0
3.2.1.213,0,0,0
3.2.1.214,87,145,29
3.2.1.215,0,0,0
3.2.1.216,54,90,18
3.2.1.218,105,175,35
3.2.1.219,96,160,32
3.2.1.220,108,180,36
3.2.1.222,93,155,31
3.2.1.23,15,25,0
3.2.1.24,30,50,0
3.2.1.25,24,40,0
3.2.1.26,21,35,0
3.2.1.28,24,40,0
3.2.1.3,33,55,0
3.2.1.31,39,65,0
3.2.1.32,36,60,12
3.2.1.33,0,0,0
3.2.1.35,12,20,0
3.2.1.36,105,175,35
3.2.1.37,21,35,0
3.2.1.38,105,175,35
3.2.1.39,9,15,0
3.2.1.4,21,35,0
3.2.1.45,21,35,0
3.2.1.46,24,40,0
3.2.1.48,114,190,38
3.2.1.49,21,35,0
3.2.1.50,81,135,27
3.2.1.51,24,40,0
3.2.1.52,21,35,0
3.2.1.54,39,65,13
3.2.1.55,15,25,0
3.2.1.57,108,180,36
3.2.1.58,21,35,0
3.2.1.6,21,35,0
3.2.1.60,51,85,17
3.2.1.62,0,0,0
3.2.1.64,87,145,29
3.2.1.65,123,205,41
3.2.1.67,30,50,0
3.2.1.68,24,40,0
3.2.1.7,45,75,15
3.2.1.70,63,105,21
3.2.1.72,123,205,41
3.2.1.73,42,70,0
3.2.1.74,69,115,23
3.2.1.75,48,80,0
3.2.1.76,63,105,21
3.2.1.78,12,20,0
3.2.1.8,15,25,0
3.2.1.80,36,60,0
3.2.1.81,21,35,0
3.2.1.82,105,175,35
3.2.1.83,84,140,28
3.2.1.84,102,170,34
3.2.1.85,15,25,0
3.2.1.86,27,45,0
3.2.1.89,15,25,0
3.2.1.91,24,40,0
3.2.1.92,111,185,37
3.2.1.93,72,120,24
3.2.1.94,123,205,41
3.2.1.96,24,40,0
3.2.1.97,0,0,0
3.2.1.98,75,125,25
3.2.1.99,39,65,0
3.2.1.n1,30,50,0
3.2.1.n2,57,95,19
3.2.1.n3,129,215,43
3.2.2.-,15,25,0
3.2.2.1,69,115,23
3.2.2.16,111,185,37
3.2.2.17,96,160,32
3.2.2.19,42,70,0
3.2.2.2,60,100,20
3.2.2.20,90,150,30
3.2.2.21,27,45,0
3.2.2.22,12,20,0
3.2.2.23,15,25,0
3.2.2.24,96,160,32
3.2.2.26,42,70,14
3.2.2.27,21,35,0
3.2.2.28,9,15,0
3.2.2.29,51,85,17
3.2.2.3,54,90,0
3.2.2.30,51,85,17
3.2.2.31,27,45,0
3.2.2.4,27,45,9
3.2.2.5,33,55,0
3.2.2.6,6,10,0
3.2.2.7,42,70,14
3.2.2.8,18,30,0
3.2.2.9,6,10,0
3.2.2.n1,27,45,0
3.3.-.-,66,110,22
3.3.2.-,27,45,9
3.3.2.1,27,45,0
3.3.2.10,6,10,0
3.3.2.11,36,60,0
3.3.2.12,93,155,31
3.3.2.13,102,170,34
3.3.2.14,54,90,18
3.3.2.15,75,125,25
3.3.2.6,30,50,0
3.3.2.9,48,80,0
3.4.-.-,15,25,0
3.4.11.1,15,25,0
3.4.11.10,9,15,0
3.4.11.14,42,70,14
3.4.11.15,66,110,22
3.4.11.18,24,40,0
3.4.11.19,27,45,0
3.4.11.2,33,55,0
3.4.11.20,129,215,43
3.4.11.21,30,50,0
3.4.11.22,120,200,40
3.4.11.23,18,30,0
3.4.11.24,141,235,47
3.4.11.25,84,140,28
3.4.11.26,54,90,18
3.4.11.3,0,0,0
3.4.11.4,24,40,0
3.4.11.5,30,50,0
3.4.11.6,21,35,7
3.4.11.7,18,30,0
3.4.13.-,15,25,0
3.4.13.18,42,70,14
3.4.13.19,42,70,0
3.4.13.20,48,80,16
3.4.13.21,9,15,0
3.4.13.22,60,100,20
3.4.13.23,51,85,0
3.4.13.4,78,130,26
3.4.13.9,12,20,0
3.4.14.-,6,10,0
3.4.14.1,27,45,0
3.4.14.10,12,20,0
3.4.14.11,27,45,0
3.4.14.12,84,140,28
3.4.14.13,78,130,26
3.4.14.14,45,75,15
3.4.14.2,33,55,11
3.4.14.4,39,65,0
3.4.14.5,12,20,0
3.4.14.9,33,55,0
3.4.15.1,66,110,22
3.4.15.5,72,120,24
3.4.15.6,30,50,10
3.4.16.-,18,30,0
3.4.16.2,63,105,21
3.4.16.4,15,25,0
3.4.16.5,12,20,0
3.4.16.6,18,30,0
3.4.17.-,12,20,0
3.4.17.1,39,65,0
3.4.17.10,21,35,0
3.4.17.11,105,175,35
3.4.17.12,66,110,22
3.4.17.13,27,45,0
3.4.17.14,120,200,40
3.4.17.15,42,70,14
3.4.17.17,27,45,9
3.4.17.18,42,70,14
3.4.17.19,42,70,14
3.4.17.20,36,60,12
3.4.17.21,27,45,0
3.4.17.22,117,195,39
3.4.17.23,51,85,17
3.4.17.24,48,80,0
3.4.17.3,57,95,19
3.4.17.6,111,185,37
3.4.18.1,30,50,10
3.4.19.-,18,30,0
3.4.19.1,33,55,0
3.4.19.11,39,65,13
3.4.19.12,12,20,0
3.4.19.13,15,25,0
3.4.19.14,36,60,0
3.4.19.15,57,95,19
3.4.19.16,60,100,20
3.4.19.3,15,25,0
3.4.19.5,21,35,0
3.4.19.6,0,0,0
3.4.19.9,27,45,0
3.4.21.-,15,25,0
3.4.21.1,21,35,0
3.4.21.10,48,80,0
3.4.21.100,102,170,34
3.4.21.101,141,235,47
3.4.21.102,18,30,0
3.4.21.103,111,185,37
3.4.21.104,39,65,13
3.4.21.105,33,55,0
3.4.21.106,42,70,14
3.4.21.107,21,35,0
3.4.21.108,33,55,0
3.4.21.109,63,105,21
3.4.21.110,0,0,0
3.4.21.111,114,190,38
3.4.21.112,0,0,0
3.4.21.113,0,0,0
3.4.21.116,111,185,37
3.4.21.117,78,130,26
3.4.21.118,45,75,15
3.4.21.119,114,190,38
3.4.21.12,42,70,14
3.4.21.120,72,120,24
3.4.21.121,99,165,33
3.4.21.122,57,95,19
3.4.21.19,9,15,0
3.4.21.2,39,65,13
3.4.21.20,57,95,19
3.4.21.21,39,65,13
3.4.21.22,39,65,0
3.4.21.25,90,150,30
3.4.21.26,27,45,0
3.4.21.27,36,60,12
3.4.21.32,33,55,0
3.4.21.34,60,100,20
3.4.21.36,33,55,0
3.4.21.37,96,160,32
3.4.21.38,42,70,14
3.4.21.39,21,35,0
3.4.21.4,9,15,0
3.4.21.41,24,40,8
3.4.21.42,27,45,9
3.4.21.43,42,70,14
3.4.21.45,57,95,19
3.4.21.46,45,75,15
3.4.21.47,21,35,7
3.4.21.48,114,190,38
3.4.21.49,120,200,40
3.4.21.5,39,65,13
3.4.21.50,66,110,22
3.4.21.53,30,50,0
3.4.21.54,105,175,35
3.4.21.55,114,190,38
3.4.21.6,15,25,0
3.4.21.61,72,120,24
3.4.21.62,30,50,0
3.4.21.63,39,65,0
3.4.21.64,114,190,38
3.4.21.65,81,135,27
3.4.21.66,117,195,39
3.4.21.68,39,65,0
3.4.21.69,36,60,0
3.4.21.7,24,40,0
3.4.21.70,48,80,16
3.4.21.71,36,60,12
3.4.21.72,0,0,0
3.4.21.73,51,85,0
3.4.21.74,36,60,0
3.4.21.75,60,100,20
3.4.21.76,84,140,28
3.4.21.77,69,115,23
3.4.21.78,24,40,8
3.4.21.81,96,160,32
3.4.21.82,114,190,38
3.4.21.83,99,165,33
3.4.21.85,78,130,26
3.4.21.86,90,150,30
3.4.21.88,18,30,0
3.4.21.89,21,35,0
3.4.21.9,87,145,29
3.4.21.90,45,75,15
3.4.21.91,0,0,0
3.4.21.92,3,5,0
3.4.21.93,39,65,13
3.4.21.95,66,110,22
3.4.21.96,0,0,0
3.4.21.97,33,55,0
3.4.21.99,111,185,37
3.4.22.1,39,65,0
3.4.22.10,18,30,6
3.4.22.14,63,105,21
3.4.22.15,21,35,0
3.4.22.16,45,75,0
3.4.22.2,102,170,34
3.4.22.25,105,175,35
3.4.22.27,33,55,11
3.4.22.28,123,205,41
3.4.22.29,0,0,0
3.4.22.30,162,270,54
3.4.22.31,96,160,32
3.4.22.34,45,75,0
3.4.22.35,69,115,23
3.4.22.36,21,35,0
3.4.22.37,57,95,19
3.4.22.38,33,55,0
3.4.22.39,30,50,0
3.4.22.40,12,20,0
3.4.22.41,66,110,22
3.4.22.42,78,130,26
3.4.22.43,66,110,22
3.4.22.44,72,120,24
3.4.22.45,15,25,0
3.4.22.47,0,0,0
3.4.22.49,0,0,0
3.4.22.50,39,65,0
3.4.22.51,117,195,39
3.4.22.52,30,50,0
3.4.22.53,39,65,0
3.4.22.54,60,100,0
3.4.22.55,39,65,13
3.4.22.56,24,40,0
3.4.22.57,42,70,14
3.4.22.58,66,110,22
3.4.22.59,36,60,12
3.4.22.6,138,230,46
3.4.22.60,51,85,17
3.4.22.61,39,65,13
3.4.22.62,57,95,19
3.4.22.63,114,190,38
3.4.22.64,99,165,33
3.4.22.65,36,60,12
3.4.22.66,0,0,0
3.4.22.67,45,75,15
3.4.22.68,69,115,23
3.4.22.70,66,110,22
3.4.22.71,147,245,49
3.4.22.8,144,240,48
3.4.23.-,15,25,0
3.4.23.1,12,20,0
3.4.23.12,36,60,12
3.4.23.15,27,45,0
3.4.23.16,54,90,18
3.4.23.18,18,30,0
3.4.23.19,135,225,45
3.4.23.20,42,70,14
3.4.23.21,57,95,19
3.4.23.22,111,185,37
3.4.23.23,42,70,14
3.4.23.24,12,20,0
3.4.23.25,33,55,11
3.4.23.29,117,195,39
3.4.23.3,30,50,0
3.4.23.32,117,195,39
3.4.23.34,42,70,0
3.4.23.35,147,245,49
3.4.23.36,15,25,0
3.4.23.38,69,115,23
3.4.23.39,45,75,15
3.4.23.4,48,80,16
3.4.23.40,135,225,45
3.4.23.42,120,200,40
3.4.23.43,30,50,0
3.4.23.44,33,55,11
3.4.23.46,45,75,15
3.4.23.47,0,0,0
3.4.23.48,105,175,35
3.4.23.49,69,115,23
3.4.23.5,27,45,0
3.4.23.50,39,65,0
3.4.23.51,66,110,22
3.4.23.52,36,60,12
3.4.24.-,24,40,0
3.4.24.1,138,230,46
3.4.24.11,42,70,0
3.4.24.12,96,160,32
3.4.24.13,0,0,0
3.4.24.14,0,0,0
3.4.24.15,51,85,17
3.4.24.17,42,70,14
3.4.24.18,51,85,17
3.4.24.19,39,65,13
3.4.24.20,75,125,25
3.4.24.21,42,70,14
3.4.24.22,51,85,17
3.4.24.23,36,60,12
3.4.24.24,75,125,25
3.4.24.25,99,165,33
3.4.24.26,90,150,30
3.4.24.27,21,35,7
3.4.24.28,21,35,0
3.4.24.29,114,190,38
3.4.24.3,39,65,0
3.4.24.30,165,275,55
3.4.24.31,96,160,32
3.4.24.32,78,130,26
3.4.24.33,45,75,15
3.4.24.34,21,35,7
3.4.24.35,36,60,12
3.4.24.36,48,80,0
3.4.24.37,93,155,31
3.4.24.39,21,35,0
3.4.24.40,24,40,0
3.4.24.41,129,215,43
3.4.24.42,45,75,15
3.4.24.43,120,200,40
3.4.24.44,84,140,28
3.4.24.46,135,225,45
3.4.24.48,108,180,36
3.4.24.49,108,180,36
3.4.24.50,90,150,30
3.4.24.53,51,85,17
3.4.24.55,54,90,18
3.4.24.56,57,95,19
3.4.24.58,57,95,19
3.4.24.59,33,55,0
3.4.24.61,0,0,0
3.4.24.63,63,105,21
3.4.24.64,18,30,0
3.4.24.65,42,70,14
3.4.24.66,108,180,36
3.4.24.67,57,95,19
3.4.24.68,0,0,0
3.4.24.69,0,0,0
3.4.24.7,21,35,0
3.4.24.70,45,75,15
3.4.24.71,30,50,0
3.4.24.72,48,80,16
3.4.24.73,108,180,36
3.4.24.74,144,240,48
3.4.24.75,21,35,0
3.4.24.76,141,235,47
3.4.24.77,33,55,11
3.4.24.78,21,35,0
3.4.24.79,0,0,0
3.4.24.80,36,60,12
3.4.24.81,27,45,9
3.4.24.82,36,60,12
3.4.24.83,132,220,44
3.4.24.84,39,65,0
3.4.24.86,45,75,15
3.4.24.87,0,0,0
3.4.24.89,81,135,27
3.4.25.-,45,75,15
3.4.25.1,6,10,0
3.4.25.2,12,20,0
3.4.26.1,24,40,0
3.5.-.-,15,25,0
3.5.1.-,12,20,0
3.5.1.1,30,50,0
3.5.1.101,63,105,21
3.5.1.102,24,40,0
3.5.1.103,18,30,0
3.5.1.104,36,60,0
3.5.1.105,12,20,0
3.5.1.106,108,180,36
3.5.1.107,105,175,35
3.5.1.108,18,30,0
3.5.1.109,117,195,39
3.5.1.110,6,10,0
3.5.1.111,75,125,25
3.5.1.112,75,125,25
3.5.1.113,114,190,38
3.5.1.114,33,55,0
3.5.1.116,57,95,19
3.5.1.117,54,90,18
3.5.1.118,57,95,19
3.5.1.119,42,70,14
3.5.1.12,48,80,16
3.5.1.121,57,95,19
3.5.1.122,36,60,0
3.5.1.123,114,190,38
3.5.1.124,21,35,0
3.5.1.125,99,165,33
3.5.1.126,141,235,47
3.5.1.127,48,80,16
3.5.1.129,120,200,40
3.5.1.13,75,125,25
3.5.1.130,12,20,0
3.5.1.131,132,220,44
3.5.1.132,24,40,0
3.5.1.133,99,165,33
3.5.1.134,123,205,41
3.5.1.135,21,35,0
3.5.1.136,114,190,38
3.5.1.138,123,205,41
3.5.1.14,36,60,0
3.5.1.16,21,35,0
3.5.1.18,3,5,0
3.5.1.19,39,65,0
3.5.1.2,21,35,0
3.5.1.20,114,190,38
3.5.1.23,18,30,0
3.5.1.24,42,70,14
3.5.1.25,21,35,0
3.5.1.26,21,35,0
3.5.1.28,24,40,0
3.5.1.29,111,185,37
3.5.1.3,24,40,0
3.5.1.32,132,220,44
3.5.1.38,60,100,20
3.5.1.4,12,20,0
3.5.1.41,30,50,0
3.5.1.46,84,140,28
3.5.1.47,12,20,0
3.5.1.48,48,80,16
3.5.1.49,24,40,0
3.5.1.52,6,10,0
3.5.1.53,45,75,15
3.5.1.54,108,180,36
3.5.1.56,42,70,14
3.5.1.59,102,170,34
3.5.1.60,42,70,14
3.5.1.62,48,80,0
3.5.1.68,57,95,19
3.5.1.74,54,90,18
3.5.1.75,57,95,19
3.5.1.77,54,90,18
3.5.1.78,90,150,30
3.5.1.79,96,160,32
3.5.1.81,147,245,49
3.5.1.83,96,160,32
3.5.1.87,33,55,11
3.5.1.88,6,10,0
3.5.1.89,27,45,0
3.5.1.9,12,20,0
3.5.1.90,63,105,21
3.5.1.91,93,155,31
3.5.1.92,48,80,16
3.5.1.93,45,75,15
3.5.1.94,45,75,15
3.5.1.97,15,25,0
3.5.1.98,33,55,0
3.5.1.99,36,60,0
3.5.1.n3,18,30,0
3.5.2.-,27,45,0
3.5.2.1,63,105,21
3.5.2.10,132,220,44
3.5.2.12,63,105,21
